dur_ns,gap_ns
5060,20990512
5971,20992777
4178,21979544
4188,20990432
3837,21018776
5149,22001536
5109,21011181
7253,20979582
4368,22007557
3778,20991834
5230,21041729
4408,22003029
5000,20979531
4508,21005952
5942,21996135
5681,20999429
6843,21013636
5330,21985085
6523,20990392
4739,21018505
7694,22032274
7073,20940438
6101,21008386
8125,22038155
9628,21016882
4158,20936821
8276,22035940
8897,21050245
4728,20958563
5972,21954787
6772,21018676
5370,20985002
6132,22038625
5641,21000531
5230,21020920
8205,22009952
9057,21007915
5340,20920961
6321,22009361
8977,21069170
5511,21007534
5701,21943076
5090,20993618
8035,20991775
7374,21993120
5971,21019116
5039,21004639
5160,21972090
7254,21008827
4719,20991474
4698,21991758
4759,21007263
7704,20988920
6041,22057912
4909,20957029
5310,21007264
4358,21997578
5440,21022032
4047,20984902
6743,22049295
9779,20959574
5110,20994410
5330,21972371
5180,21048241
7544,21002575
5300,21956261
5740,21014207
6101,21025869
6041,21990665
7614,21045977
5460,20958051
8375,21988782
5090,20986885
9819,21048351
6151,22013900
6562,20953202
4840,21025307
6101,22047864
6983,20923225
3466,20968952
6061,22058433
5470,21001563
5871,20960135
5891,22028186
7394,21033363
5691,20955206
5931,22019209
6843,20999369
6082,21026580
5019,21997018
7985,21053180
6763,21004158
4658,21874888
4949,21042430
6342,21043712
5149,21941353
5380,21010640
5300,21007354
9678,22059956
8486,20993618
5149,20907366
8526,22094791
7875,21012343
6843,20911604
8626,22035430
9187,21039645
6973,20940899
7905,22057972
8396,20998307
7584,21000361
6222,21948886
7234,21079440
8385,21004409
5139,21911326
26530,21256623
8566,20792961
5811,21958013
8376,21051818
9288,20994560
6222,21965458
8536,21031349
5229,20981115
5150,21978963
4799,20997896
6162,21000742
6112,22008028
5361,20992656
4909,20986215
5410,22007998
8176,21046998
5711,20946780
8977,22057652
9959,20995902
7925,21026370
6362,21956211
8917,21088036
14608,21037210
12995,21994633
13646,21005350
12844,20995833
17283,21981628
7374,20952531
12614,21071074
12013,22009631
11652,20983248
12394,20955687
11793,22044146
11732,21013576
12584,20998437
11021,21982771
13215,21010510
8275,20918497
6182,21934058
6883,21047550
11953,21110839
14948,22014931
11652,20889352
11883,21102102
8926,21851464
8015,21036388
8766,20992116
7725,21998139
7203,20973651
8546,21029635
8767,21994633
8436,21008606
8657,20988799
8637,22001636
8296,21014317
8125,20988309
12453,22123085
11983,20976205
14197,21059622
12854,21946984
5080,20875215
5250,20997055
7574,22016384
4449,20934486
5911,20987247
2785,22011214
4759,21034204
8727,21057689
6141,21951392
4819,20987797
8115,21058941
7554,21997418
7874,20988269
7665,20999849
7594,21998170
11291,21090932
8326,20917885
6753,21948546
6322,21051037
7594,21019106
5661,21947023
6101,21001874
8626,21076253
5951,21947595
5099,20969753
6151,20994580
9017,22034077
11692,20982357
5841,21068409
10710,22029308
10520,21002375
11341,21037020
7945,21865339
11472,21145955
11932,20986866
11702,21993230
6963,20926652
8306,20991865
11502,22083390
11502,21003737
11171,21005150
6192,21874366
5029,20969734
9067,21064932
5861,21935622
8055,21022202
8816,21040266
7023,21942595
4909,20942953
12293,21049814
7764,21973974
6772,21009779
8166,20993938
5760,22001166
6142,21023143
6101,20979963
5801,22016855
8256,21055364
5030,20921262
5059,21976950
5140,21016922
8276,20981345
4218,22013368
4969,21008056
4970,21023133
4769,21965048
3026,21003296
7965,21020980
6863,21993020
8135,20985473
4348,20996834
5820,22018268
5530,21005029
5731,21002545
5010,21975126
5681,21020870
5991,21010941
5090,21989523
4549,20970284
4979,21020379
3787,21978302
4358,21011552
5411,21020629
4558,21976740
5110,21025738
5160,21004930
7985,22016735
4879,20988568
5741,20987757
5991,22004031
8046,21027622
6052,20966347
6232,22009271
14166,21056036
6101,20947341
7775,22011324
4048,20966367
6342,21005691
6212,22036852
5701,20987567
5710,21017093
5691,21983882
6181,21023876
8356,21000811
7133,21972923
5049,21002084
3156,20987496
9849,22034919
8537,21040416
5270,20949836
7183,22029890
25388,21196480
2495,20737536
4729,22023247
3807,21014117
4649,20962830
3817,21985215
11312,21064281
3396,20954034
7564,22039558
10680,21004689
5049,20980794
9398,22027244
5721,20960856
6803,21001614
5330,22003650
7855,20996724
3908,21013425
5400,22061109
8145,20988158
7804,21007374
8696,21946402
5270,20991935
4819,21002144
5110,22045609
4659,20956208
8306,21058380
7734,21994904
7343,21014568
9448,20938504
6613,21982009
7554,21034295
4589,20944165
6291,22068653
6853,20974331
5781,20966017
5470,22031883
6422,20978740
3867,21014047
4228,22019770
3426,20954625
4699,21015479
3977,21997329
5400,20996573
4418,20984321
3947,22013138
9338,21094428
8406,20991484
6492,21926866
3557,20972518
2866,21006262
3066,22014310
4829,21001954
5450,20992887
9578,22069264
5941,20946950
5701,21012093
5891,22004061
5450,20990402
3697,20966066
6713,22024660
5400,20985112
5299,20988880
5139,22013258
4679,21014928
4829,21006773
6292,22007257
5780,21011903
4689,20987727
5350,21980947
8976,21071305
6352,20954644
5400,21999362
5440,20982067
2905,20989170
5931,22027825
4789,20994941
6543,20985102
5320,22014601
5992,21014517
5140,20961308
7103,21999853
5690,20994430
4288,21012123
4659,22011715
7024,21043702
10199,20981526
5550,21983422
8315,21048732
8937,20998808
5821,21951722
8696,21042190
5670,20950497
5601,21993711
11522,21038162
11642,21001764
6883,21988902
6593,21005851
6462,20968622
5710,21986688
6011,21011301
