dur_ns,gap_ns
21501,21292617
21150,21379170
21580,21324778
10690,20928992
19266,21428643
21019,21367228
21721,21861157
11733,20696284
22342,21905893
20999,21084745
22002,21337060
21841,21437721
21090,21418053
16532,21257811
21551,20969930
14257,21692250
22432,20993664
20979,21664237
21260,21393867
21430,21222296
18805,21278319
15680,21446086
22753,21233105
17994,21359985
13716,21405479
61375,21446868
13806,21193059
16221,21367428
22592,21366837
21821,21261469
14588,20963707
22543,21740911
17383,21253283
23364,21465903
22272,21188872
21831,21346359
19837,21463919
20849,21171499
22763,21375032
20809,21042977
10740,21239918
4028,21285193
13946,21883430
13806,21120052
22693,21419666
21711,21166680
18425,21249957
20960,21624141
20759,21253404
22222,21330258
22292,21386794
22633,21535505
13746,20784640
13927,21342581
9618,21262220
20579,21567845
21892,21513713
11151,20934824
12974,21384801
13545,21585579
21861,21745850
20479,21029121
17904,20965922
22232,21646443
15730,21610095
14147,20916008
21391,21792979
19116,21298178
20409,21075308
22032,21549000
20579,21018861
19838,21383879
22162,21597351
15519,20823575
22132,21625603
20439,21843434
22061,20835897
21771,21322624
21731,21508213
19607,21131724
21540,21066412
22903,21815561
20799,21321401
20999,21157844
21340,21520486
52970,21331250
18535,21123438
25218,21756240
18955,21217426
21580,21067323
18726,20992952
21791,21624683
22102,21409767
26430,21491852
19978,21143717
9999,20939793
16171,21571171
14207,21515096
21430,21360727
22342,21267749
22071,21344505
20889,21337141
21110,21704682
21090,20958509
17523,21304810
21811,21059839
21911,21933344
22182,21101447
20729,21525966
14257,20978566
22031,21421781
22142,21560481
16811,21190585
21821,20963698
21430,21576231
21541,21372357
22081,21343654
22362,21608502
19667,21006448
21400,21388428
21070,21160628
19045,21392396
13966,21346138
20499,21375783
21861,21505839
14748,21118880
21540,21380483
21841,21416641
14027,21205462
22272,21428072
20850,21030273
20569,21663816
22212,21313867
20829,21437320
10490,20813745
20739,21685086
19407,21649128
20599,21061292
21521,21434554
21941,20987062
20900,21564448
16161,21323105
19006,21635402
21841,21072723
14176,21228858
22062,21265065
22323,21496801
20559,21450765
22322,20920016
22322,21385231
19116,21283701
20479,21758383
23033,21180507
20950,21334816
17723,21260477
21901,21126825
18364,21543630
19697,21693001
22231,21082672
20468,21260727
14437,21540714
22241,21186808
16481,21480441
16691,21304960
21801,21239938
22061,21263152
19336,21625955
22152,20777216
22272,21588234
14767,21339846
22462,21427361
21140,21200373
21430,21417372
17644,21569548
21731,21050592
15560,21274583
22312,21436989
18505,21237393
6592,20995689
9839,21381634
21500,21423334
6102,21190264
2805,21299130
12514,21434724
21490,21687431
16652,21367197
22092,21269393
20679,21390121
22923,21311854
21861,21023100
14126,21292336
21882,21705474
21781,21323125
20819,21335588
14497,21235249
19116,21204531
10800,21141573
16681,21904439
20479,21296284
20699,21316592
23554,21462838
22572,21061813
14878,21033769
13917,21316502
21270,21396263
22933,21331681
22512,21631595
21600,21329988
21381,21363380
20830,21308116
21490,21337432
20489,21431007
21440,21229368
19838,21332262
22772,21038730
23284,21616637
13646,21453630
16201,20894608
22973,21654178
21400,21347671
21521,21310631
23084,21332682
19677,21348203
55835,21504595
14688,20807945
22292,21673374
20439,21387276
15379,20964690
21381,21616396
10540,20980239
21741,21457939
18865,21552266
19857,21691939
20739,21041775
19226,21404207
14878,21765077
22282,20789700
21771,21594636
22262,20840546
64211,21432190
20719,21503635
21230,21465211
22733,21185146
21511,21351037
22001,21031806
57539,21472986
21781,21409869
21811,21484708
17182,21336180
22953,21260707
21420,21364262
22583,21406271
22973,21174906
14027,21360264
27131,21668475
21110,20722314
18696,21876867
16812,21326451
21621,21057404
23264,21445866
21821,21232384
20419,21310340
21250,21436999
21230,20998384
21491,21558377
21561,21480711
19767,21180447
21861,21348232
21741,21481181
22081,21276638
16461,20961383
21741,21696488
22051,21289732
17102,21319357
20017,21028761
13796,21295693
14227,21309779
19246,21777681
21771,21294981
14257,21235390
21491,21107088
17052,21638829
23134,21057395
19136,21721135
20699,21380933
21700,21185886
21491,21432380
22141,21225311
21079,21332813
16060,21557355
13946,21005016
10540,21328444
50566,21614704
21590,21383569
21049,21108481
21150,21460884
22091,20894227
16901,21331581
22182,21660550
16772,20983675
14067,21288680
20849,21406081
22132,21865836
18374,21073325
21841,21509385
18986,21093863
19887,21397385
20198,21445805
20819,21307826
19907,21251109
21861,21390862
13625,21209471
21851,21398416
20800,21314909
18415,21313186
22342,21370294
17072,21365595
22382,21336840
21631,21301093
20478,21459602
20058,21151541
20859,21394790
19517,21450154
21100,21327072
15009,20921238
21631,21665269
21300,21301013
21610,21333084
20178,21630874
21791,21064969
19837,21026476
19958,21601839
21400,21456036
21330,21237333
22251,21493516
21651,21178822
13917,21272629
21080,21493997
18785,21458269
15399,20783329
22392,21666240
21510,21343303
21661,21338684
21380,21351318
11582,20928522
22452,21859385
6512,20738694
3045,21306083
15709,21451967
13555,21319428
14728,21596208
21189,21369042
20619,21517801
17052,21038559
20549,21211835
22552,21324899
22041,21914197
22282,21275575
21039,21243876
22342,21233686
21881,21305461
18505,21331541
21631,21331350
22141,21036916
22202,21581170
21872,21357299
21962,21302015
19777,21084316
21450,21636815
22221,21401713
21030,21151521
12353,21031897
22252,21847712
14497,21137586
21631,21437560
19797,21327032
16310,21367118
22423,21435465
17463,21191056
22302,21290925
16481,21031956
16341,21341980
17132,21606248
21861,21376745
21070,21323846
14417,21718009
21500,21001038
21771,21321902
17833,20941998
19407,21333824
21841,21722056
10389,21187700
20599,21452508
21290,21032598
6984,21209951
4107,21311764
22032,21494106
19206,21798029
10540,20790091
22151,21391294
19767,21820511
24456,21153575
21571,21309900
21330,21380663
20228,21487194
21731,20865973
16381,21557466
16471,21403857
22051,21306914
62578,21558247
21770,21131595
20638,21383689
14107,20913092
8587,21312134
10900,21375414
12263,21335167
7234,21280925
20689,21707709
17413,21647355
16541,20969760
20719,21306323
21230,21608702
20599,21077382
21029,21638579
19196,21395521
15168,20699160
12043,21309158
20498,22143079
16651,20574365
10400,21349424
21941,21354895
18405,21335518
10410,21220792
20158,22293312
19617,20826449
16782,21315501
19878,21624662
14267,20662962
13986,21628410
20739,21371125
18405,20996981
14547,21305181
20368,22022291
15639,20658574
13986,21602901
22031,21332252
10560,21028350
18785,21414507
21600,21613692
20879,21382757
16741,20969399
22031,21697019
22171,21333955
21170,21273832
21701,21342621
22142,21075709
22122,21587492
16270,21323927
22082,21378087
20849,21295474
22172,21386804
22231,21326362
21691,21286275
21510,21231512
22101,21489538
21190,21280284
17994,21323315
21100,21459281
20679,21490430
24396,20831158
22703,21613813
20839,21334536
12003,20953779
14387,21623381
21561,21422672
22362,21340297
17873,21002201
21100,21659137
14087,20975961
21050,21914849
21972,20938320
17053,21165929
20118,21871417
18024,20797465
22483,21632868
7133,20962917
21841,21700816
21621,21323976
10310,21448972
30016,20878508
22102,21519444
23024,21505388
21089,21313367
21841,21340297
21050,21388097
14968,20990138
21260,21622548
22011,21393047
17744,21080347
21420,21523864
21260,21466835
20769,21200774
21270,21333214
21361,21603122
22533,21058346
21631,21077593
21951,21654459
20759,21468979
21640,21136694
21451,21407283
21971,21254616
20539,21336450
14658,21023360
9437,21295744
21280,21459521
23144,21618391
22252,21265867
21721,21437591
21751,21268923
21270,21290433
21330,21289061
19306,21454673
19266,21292446
22302,21313557
21801,21389290
22282,21262010
17714,21321060
21270,21426379
14076,21402335
16320,21008913
22161,21255277
10710,21243094
13456,21633809
22161,21461436
22051,21008232
17884,21279472
20539,21876737
22813,21137055
22563,21281476
20529,21443932
16821,20934584
21280,21673093
16351,21298549
17803,21169135
20188,21503404
7293,20954962
3957,21297947
18405,22027050
22372,21097320
22342,21259605
20829,21367318
14608,21412612
21330,21276458
18134,21275475
21230,21459462
21060,21178401
10690,21037569
13545,21364472
20578,21646273
19758,21320510
16091,21361657
21941,21362800
19887,21007961
17112,21812717
22863,21021738
22292,21488236
21520,21350316
20769,21269754
22403,21378839
10179,20933181
16061,21578595
20659,21447279
22633,21400290
21200,21309008
22593,21339035
20870,21410359
22152,21251781
21781,21286666
22422,21585008
22402,21071472
21039,21071671
21581,21699924
14187,21191427
22082,21379981
21671,21587513
21801,21076781
21650,21328205
23044,21493204
17693,20884930
21059,21654259
21490,21410489
16491,21214069
21450,21338023
21992,21451516
20429,21232695
16992,20987503
21110,21779574
20909,21223297
21671,21338304
20599,21589556
10630,20700773
5791,21291556
5671,21353091
4248,21325289
3737,21327633
10460,21398106
9157,21324047
8536,21326120
13736,21390392
19877,21496251
20328,21152443
11061,21309559
15620,21626536
10330,21033840
10921,21342401
2665,21255338
21942,21765707
8676,20949853
10470,21376234
4388,21268182
18104,21462527
10650,21258272
10059,21310051
8065,21323095
12934,21368360
3377,21250187
3526,21346429
7564,21372568
6452,21311122
7003,21336460
5390,21331992
6181,21328565
8737,21356978
7595,21359834
14648,21380513
9077,21265046
11131,21356437
14016,21638539
19757,21096648
5480,21220873
14047,21409397
8896,21275686
5791,21314388
6342,21331160
20248,22050835
13224,20686126
6271,21243946
7094,21349694
4629,21318216
7535,21344084
2064,21303188
2715,21348102
21220,21777780
9798,20929204
6763,21340567
10741,21496802
11211,21171560
10449,21344926
13605,21339125
21370,21440786
15609,21240690
10489,21307235
21360,21898568
12533,20798197
10941,21301454
4248,21301213
21240,21889691
6261,20773882
6993,21337452
20399,21717617
7514,20971463
2975,21280555
2885,21339506
2835,21333314
4128,21340858
11291,21405400
21070,21648187
16010,21309479
5560,20985760
6332,21334526
14046,21713009
9147,20970070
10290,21340337
9397,21331431
7234,21345657
8466,21303849
9518,21353462
4729,21308647
17733,21392376
8175,21297396
5060,21332903
14768,21646324
7544,20999395
20459,21714251
22091,21338625
15910,21550883
9959,20754054
20779,21650822
21981,21413024
14617,20916239
3968,21321241
10309,21386755
20769,21629662
11601,21035684
11522,21334536
21541,21402334
12132,21239057
11752,21356628
11942,21326461
21571,21660329
11742,21012150
8677,21311202
21601,21690787
18775,21018662
11381,21313657
19838,21412152
21962,21648117
15129,20922240
8997,21339256
13796,21343723
15409,21403366
25848,21367559
11732,21222355
20369,21762071
11592,20900099
16512,21362849
20178,21810724
19607,20900979
21200,21867951
19577,21078734
20799,21293209
11261,21020836
15760,21357429
15169,21320600
21500,21721856
10329,20937298
8947,21315310
2995,21287949
2835,21331821
9458,21397565
20689,21506480
19557,21822065
5961,20620151
10660,21400150
13275,21418414
18155,21314228
21541,21355406
10220,21253093
18034,21374792
9057,21256931
10170,21359643
19948,21414347
20709,21888600
7394,20650749
21981,21424105
21491,21367408
10410,21242744
21330,21409878
18415,21297767
22652,21752534
8857,20859261
11282,21358782
19838,21387306
18304,21297056
10830,21315120
20880,21424836
20469,21325640
7174,21221744
21681,21453350
20268,21594507
13735,20980099
20769,21663325
20719,21332363
21150,21067493
9478,21349685
21891,22137819
22582,20818896
21731,21498445
18104,20822222
30498,21721274
19296,21260588
10260,20958327
10650,21363391
10520,21322554
15560,21383659
6222,21253634
5711,21341851
7034,21330458
9407,21342873
5500,21312805
2865,21295333
3897,21343183
6442,21364352
8065,21356979
21681,21732946
12905,20993314
6382,21251010
8386,21324267
7434,21362429
6813,21314188
8977,21352290
7735,21365865
6171,21263874
8556,21371386
20459,21718749
20028,21052896
8926,21219050
12213,21353471
8336,21297086
22011,21764166
15509,20959901
20679,21660630
21210,21089155
14217,21265827
3617,21252652
4849,21310842
4097,21356989
31880,21502653
9047,21194613
18033,21746261
22162,21036766
7374,21189974
11031,21379040
9849,21870746
10580,20790462
18245,21365134
21180,21665931
21230,21357600
11241,20961895
10459,21326872
21901,21418494
16020,21276107
10350,21305331
21010,21423524
8375,21220252
4168,21303938
14146,21679156
13164,21430858
19216,20955613
13916,21359062
19838,21382116
21420,21579328
5761,20951996
8536,21359594
13796,21637757
8296,21027318
4698,21291536
13585,21679646
5841,20977654
4809,21328816
20719,21812877
16451,21230110
20368,21451376
21149,21303719
21931,21322213
8185,20926729
13606,21403085
13004,21625595
8707,20960742
